"","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66",53.0289177684087,0,1,0,0,0,0,5,3,2,2,4,3,3,1,1,0,1,1,2,3,0,0,0,0,2,5,0,0,0,4,1,0,0,0,0,5,0,1,0,1,2,0,0,2,0,0,0,1,0,0,2,2,0,4,0,1,2,1,0,1,0,0,0,0,5,2,1,0,1,2,2,0,3,0,0,0,1,0,0,0,0,2,0,2,0,0,5,0,0,4,0,2,0,1,1,0,0,0,0,0
"67",27.7900877647526,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,2,2,4,0,0,1,1,5,0,4,0,0,1,3,0,0,0,1,0,0,0,0,1,0,3,1,0,1,0,2,3,1,0,0,0,0,0,2,1,1,0,2,0,1,0,5,4,0,0,4,0,0,5,0,4,0,0,0,0,2,0,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,1,2
"68",46.0623834668375,3,2,0,0,2,2,0,2,1,0,3,5,2,0,2,0,1,2,0,0,1,4,0,5,1,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,3,2,0,0,0,2,0,2,0,0,0,1,0,0,1,0,2,0,4,0,3,1,0,0,0,0,0,1,1,4,0,3,0,0,0,1,1,0,0,4,3,0,0,0
"69",40.05892050991,0,0,0,5,0,1,4,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,1,1,1,0,0,1,2,1,2,0,0,0,0,1,0,0,2,0,2,1,5,3,0,0,1,3,0,0,2,1,2,4,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1,1,0,4,0,2,0,3,2,1,0,2,5,0,2
"70",25.0779836339599,2,2,0,3,0,5,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,5,0,1,1,0,2,0,0,0,0,0,0,3,0,1,0,0,1,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,1,0,0,1,0,1,2,0,0,5,1,0,3,2,0,0,0,0,1,0,2,2
"71",42.972326777363,0,0,0,0,1,2,0,2,3,1,1,2,1,0,0,0,0,0,0,5,2,0,1,2,4,5,0,0,0,0,2,0,0,1,0,0,0,2,0,0,2,2,2,0,1,0,3,0,0,0,1,0,4,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,1,5,2,1,3,2,1,0,2,0,0,1,3,1,1,1,0,0,0,1,0,0,4,1,2,0,1,0,0,0
"72",52.4043737746053,1,1,4,1,0,0,0,0,1,0,1,2,2,0,0,4,0,3,1,1,0,1,0,0,0,1,0,0,0,0,2,5,3,4,0,5,0,0,0,0,0,3,0,5,1,5,2,0,0,0,2,1,4,0,3,0,0,0,4,0,0,0,1,0,1,0,3,0,3,0,2,0,2,0,0,1,3,4,1,2,0,2,5,1,0,4,2,1,0,0,0,0,0,0,2,2,0,0,2,2
"73",55.5283281896937,0,0,0,1,3,1,2,2,2,3,1,0,0,2,2,1,0,3,1,0,0,3,1,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,5,2,0,5,1,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,5,1,1,1,1,0,2,1,2,1,0,1,0,3,0,1,0,1,0,2,0,2,2
"74",43.7752657377245,2,1,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,5,5,0,2,0,3,5,5,0,0,2,0,0,3,0,5,0,0,0,0,0,1,0,3,4,4,2,0,2,2,2,0,0,2,0,4,3,0,1,0,0,5,0,0,2,3,1,0,2,2,0,0,1,0
"75",31.6491407220872,0,0,1,0,0,0,2,4,1,0,2,3,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,1,4,2,1,5,2,4,0,0,0,0,3,0,3,0,0,1,1,0,1,4,0,1,2,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,1,0,5,0,1,0,0,0,0,1,0,1,0,2,2
"76",32.9542300533921,0,0,0,0,1,0,4,0,1,0,1,0,2,0,4,1,0,0,4,0,0,1,0,0,0,1,0,0,2,2,0,0,3,2,0,0,0,3,5,1,0,0,0,0,0,1,2,2,0,0,2,0,1,1,2,0,1,5,0,2,0,0,0,3,2,2,0,1,2,0,0,2,0,0,1,1,2,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,2,4,0,0,5,3,0,2
"77",39.950801140399,0,2,0,0,0,3,1,0,1,0,0,0,1,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,2,2,0,4,0,0,1,2,0,5,0,0,3,0,0,2,0,1,2,2,0,0,1,2,0,3,1,2,0,4,0,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,2,1,2,1,1,1,4,0,0,0,0,2
"78",31.0700165288621,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,0,3,0,3,0,0,5,2,0,0,1,3,0,0,0,0,2,4,1,3,3,3,4,0,2,2,1,0,0,5,0,2,1,1,0,0,1,2,2,0,0,0,2,2,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,2
"79",36.6950746253502,0,2,1,1,0,0,0,0,3,0,2,0,4,0,0,1,0,0,0,2,0,1,2,0,2,0,4,3,0,0,0,0,0,0,4,0,1,0,0,2,0,1,0,2,0,1,0,0,1,2,4,0,1,0,0,0,4,0,0,0,2,2,1,1,0,2,0,0,0,2,0,0,2,4,0,2,0,1,0,2,0,0,4,0,2,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0
"80",58.7539943347997,1,0,0,0,0,0,0,0,5,0,4,4,0,3,4,0,0,0,0,0,0,0,2,0,5,0,1,0,1,0,0,1,0,0,1,0,1,2,2,4,0,0,0,0,0,1,1,2,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,3,1,5,0,2,0,0,2,1,1,4,1,0,0,1,0,0,1,2,0,1,1,1,1,1,0,0,5,2,0,0,3,0,0,2
"81",59.6380619940202,0,0,1,0,0,1,0,0,3,0,1,0,4,1,5,0,0,0,1,2,0,3,0,0,2,1,0,5,0,5,0,0,0,0,0,2,2,1,1,0,2,1,2,0,0,0,0,0,0,0,5,1,0,5,2,1,0,2,5,2,1,0,3,1,3,0,0,5,2,0,0,0,0,0,2,0,2,4,2,0,5,2,0,4,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,4
"82",34.0871138073509,0,1,0,5,0,4,5,0,2,0,0,0,1,1,1,0,1,0,0,2,0,4,0,3,0,4,0,0,2,2,1,1,0,0,0,0,0,4,0,0,3,0,5,1,0,1,1,0,0,0,0,0,1,0,0,0,2,5,2,2,1,1,0,3,2,0,5,0,0,1,2,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,1,0,0,0,3,0,4
"83",62.7059644505196,0,2,0,2,0,0,0,1,0,0,5,0,0,2,0,0,0,0,1,0,0,2,0,1,2,0,4,1,3,0,0,4,0,0,0,1,1,0,0,3,2,1,1,0,0,2,0,0,0,0,0,2,0,4,2,1,2,3,0,4,0,0,0,0,2,0,0,0,5,2,1,0,0,0,4,1,2,1,0,0,0,0,0,2,0,0,5,3,2,0,2,0,1,0,1,0,2,1,0,0
"84",59.4383833843568,4,5,1,0,1,0,0,2,4,0,1,0,0,2,1,0,1,1,2,5,0,1,2,0,0,1,0,2,5,2,0,2,1,2,2,2,1,0,2,2,0,0,0,2,0,4,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,0,0,5,1,0,0,2,0,4,4,0,0,1,0,0,0,0,0,1,0,0,2,3,1,0,0,0,2,0,0,2,0,1,0
"85",44.968045267916,2,0,1,1,0,5,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,3,0,0,0,5,2,1,2,0,5,1,0,2,0,0,1,0,1,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,2,0,2,4,1,0,0,0,0,0,2,0,0,1,0,0,1,1,2,1,0,0,0,2,2,0,1,4,0,1,0,1,0,0,0,2
"86",41.2663750908364,0,0,1,0,2,2,0,0,0,4,2,2,0,1,3,0,0,3,4,0,2,1,5,0,2,2,5,1,2,0,0,1,0,5,1,0,0,2,0,0,1,0,5,4,0,0,0,1,5,4,1,0,0,1,0,0,1,1,1,0,0,2,1,0,0,0,2,2,5,1,2,0,1,2,0,0,4,1,2,0,0,1,4,2,0,1,3,0,0,0,1,0,5,0,2,0,0,0,2,0
"87",48.3742158174153,4,1,0,2,0,5,2,0,3,0,4,0,2,0,5,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,3,4,0,2,0,0,1,0,1,0,2,1,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,2,0,0,2,0,1,2,0,5,0,0,0,1,0
"88",9.80783423220104,0,2,2,0,0,0,2,0,0,5,0,1,3,1,0,0,1,0,2,0,2,0,0,1,0,0,1,1,3,2,1,2,1,1,0,2,0,2,0,3,0,0,1,0,2,0,4,0,3,0,2,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,3,0,1,0,1,1,0,0,0,1,0,0,2,1,0,2,1,3,0,4,0,0,4,4,0,1
"89",28.7637835134782,0,0,0,0,1,0,0,0,1,2,2,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,4,3,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,3,0,0,4,1,0,4,0,0,1,0,0,2,2,1,0,0,0,4,1,4
"90",55.5468942946563,0,4,0,0,0,0,0,0,0,0,3,0,3,0,3,1,3,0,2,0,1,2,4,0,0,2,0,2,0,0,0,1,0,0,1,0,1,1,0,2,0,1,2,0,0,0,1,0,1,0,5,0,2,1,0,2,2,0,0,4,0,0,0,0,0,4,0,1,4,5,0,0,0,0,0,1,1,0,4,0,3,3,0,0,5,3,3,0,0,2,0,0,0,5,0,0,4,5,4,0
"91",51.5158305971621,1,5,0,1,1,0,5,3,2,0,2,3,5,0,0,0,0,0,1,0,1,2,2,3,1,1,0,0,3,2,0,0,2,0,0,0,0,1,0,1,0,2,0,0,3,0,3,0,0,3,0,0,5,0,0,0,0,0,0,3,1,0,0,0,4,0,1,0,2,0,0,0,0,0,4,2,3,5,2,2,0,0,1,2,5,0,5,1,0,2,3,2,5,2,3,2,0,1,1,0
"92",72.3965843583524,3,0,5,0,0,1,2,1,3,2,0,0,0,4,3,0,0,1,1,2,1,0,0,1,0,2,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,4,1,0,5,0,0,0,1,0,0,0,2,2,0,2,2,1,0,0,1,0,2,1,0,0,0,0,1,0,1,1,1,0,0,4,0,0,0,1,2,2,0,0,5,0,0,0,0,4,4,0,0,1,0,0
"93",49.0195971625299,2,0,1,1,0,0,0,0,3,2,2,0,4,2,0,2,4,0,0,2,0,0,0,0,0,0,0,5,0,2,0,1,0,1,1,5,0,0,0,5,1,0,2,1,0,0,0,0,2,1,0,0,4,0,2,0,0,1,0,2,0,0,0,0,0,2,2,0,3,1,1,0,2,0,0,1,0,0,2,2,4,0,0,1,0,0,0,2,3,0,0,0,0,1,1,0,0,2,1,2
"94",52.1092556950222,0,0,1,0,0,2,0,0,0,4,4,0,0,0,0,4,2,0,5,1,0,0,5,4,0,0,0,1,4,1,0,1,0,0,0,0,2,4,0,1,5,1,1,0,4,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,2,1,0,2,4,0,2,0,1,4,0,2,0,1,1,0,0,0,2,0,0,1,1
"95",60.0714317639837,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,5,0,0,3,1,0,0,0,2,4,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,4,3,0,2,2,1,0,1,1,0,0,0,3,0,0,0,2,1,0,0,1,1,1,1,0,0,2,4,0,0,0,2,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,2
"96",46.6866262118017,0,2,1,0,0,0,2,0,0,0,1,3,1,0,2,0,0,3,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,1,0,4,2,0,2,0,0,5,2,1,1,1,0,0,2,0,5,0,0,0,1,2,5,2,2,4,2,1,5,2,1,0,0,5,0,1,0,0,0,0,2,1,4,0,0,0,1,0,0,5,0,0,0,0
"97",49.4731855164922,0,4,1,0,0,2,1,0,1,0,1,4,2,2,1,0,0,1,0,4,0,1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,2,0,1,0,0,1,0,1,2,0,1,3,2,1,3,2,0,0,1,0,0,2,0,0,1,0,5,2,0,0,4,2,0,0,1,5,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0
"98",61.1083777472567,0,0,2,1,1,4,2,0,3,0,5,0,0,2,0,5,0,4,2,1,0,2,0,1,0,2,0,2,0,0,0,4,0,3,2,4,2,1,0,0,0,1,4,2,1,0,0,3,3,1,1,0,0,3,1,0,0,2,0,0,0,2,0,0,3,5,1,0,1,1,1,0,0,0,0,2,1,0,5,4,0,0,1,1,0,1,0,2,0,2,4,0,0,0,2,0,0,0,0,4
"99",48.4694652934919,0,0,0,0,0,0,5,0,2,0,0,1,2,2,0,1,0,0,0,2,2,0,0,2,4,0,1,0,0,0,1,0,4,1,2,0,2,1,0,5,2,0,0,2,1,2,0,0,0,3,0,2,2,0,0,1,4,5,0,2,2,2,0,0,0,1,4,0,0,3,0,2,1,0,0,0,1,0,0,2,0,0,0,3,0,2,0,0,3,0,2,1,0,2,0,0,5,2,0,1
"100",40.6625836141514,0,0,2,0,0,3,0,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,3,1,0,5,3,0,0,0,3,0,2,0,0,5,1,2,0,0,5,0,2,0,0,0,1,4,0,4,0,1,0,2,1,1,2,5,0,4,0,0,1,2,2,2,0,0,1,0,4,0,2,0,1,0,0,1,1,0,0,2,0,0,2,0,0,0,5,5,0,0,0,0,0,1
"101",27.2879834669828,0,0,0,2,0,5,1,0,1,0,1,0,0,0,1,2,0,5,1,3,2,2,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,1,1,1,2,4,2,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,1,0,1,1,1,0,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,2
"102",34.8002559879065,0,0,0,0,0,0,0,3,3,0,0,0,2,5,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,5,0,2,0,0,1,2,1,1,1,0,3,0,2,1,0,0,1,1,0,0,1,2,0,0,0,0,0,3,4,3,2,1,0,4,0,0,0,0,1,1,5,4,1,0,0,3,1,0,0,0,2,3,0,0,0,0,1,1,0,0,1,2,1,0,1,0,0,0,2,0
"103",49.2091930278071,1,0,3,0,2,3,1,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,2,0,0,1,0,2,3,0,1,1,4,0,0,2,0,0,3,0,1,1,0,1,1,0,0,0,1,0,3,0,0,0,5,0,0,5,4,2,0,1,0,1,2,2,0,1,2,0,2,0,1,0,1,1,2,0,0,1,2,5,0,0,2,1,0,5,0,1,1
"104",39.7861750733492,0,3,5,1,0,2,1,0,4,0,0,0,2,0,0,0,3,1,0,1,2,1,0,1,5,0,0,0,0,0,1,0,1,0,5,3,2,5,2,0,4,1,0,1,5,0,0,0,0,4,1,2,0,0,1,0,0,4,0,0,0,0,2,2,1,1,0,1,0,2,0,0,5,0,5,4,4,1,0,1,0,0,2,0,0,1,0,0,1,0,1,0,2,0,3,0,0,2,0,0
"105",48.3604395507682,0,2,0,0,0,2,5,0,0,2,5,3,0,1,3,0,2,0,1,2,5,1,0,1,4,0,0,0,0,0,1,0,0,5,0,3,0,1,0,1,1,0,0,0,0,0,0,3,1,0,1,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,1,4,0,5,0,5,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,2
"106",61.8623239802137,0,3,1,1,1,4,0,0,5,0,1,1,4,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,2,3,0,3,0,0,0,0,0,3,0,1,5,0,1,0,0,0,1,0,5,0,2,2,5,0,0,2,1,0,0,0,0,0,0,2,2,1,5,0,0,5,1,0,0,0,1,0,2,0,2,0,0,2,1,0,4,1,1,0,2,4,0,0,0,0,0,0,0,1,0,1
"107",54.3671316707251,0,0,0,0,0,1,0,0,1,4,1,0,2,1,0,2,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,2,1,1,0,1,2,0,0,0,2,1,4,3,1,5,0,0,2,2,4,0,0,0,0,0,0,1,4,4,0,0,0,0,0,2,0,0,2,0,2,1,0,0,1,2,1,1,2,0,0,2,1,0,0,2,0,0,5,3,0,0,0,1,0,0,0,0,3,4
"108",63.1874880212288,3,0,2,0,0,0,0,1,1,0,0,2,0,2,1,1,3,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,5,1,0,2,1,0,3,2,2,0,0,1,0,3,1,1,1,1,0,5,1,3,3,5,0,0,0,0,0,0,0,2,0,3,1,0,0,3,0,0,0,2,0,2,0,0,1,2
"109",24.6036552007477,0,0,1,0,0,1,1,0,4,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,2,2,0,0,0,4,0,0,0,1,2,3,1,3,4,1,3,0,0,5,5,0,0,0,0,5,0,0,4,1,2,0,0,0,0,0,0,2,1,0,0,0,0,2,0,5,0,0,0,2,0,0,4,4,1,5,1,0,1,4,0,2,2,0,0,0,0,0,0,0
"110",63.1412546690852,4,2,1,0,0,5,0,0,0,0,0,1,1,1,4,0,0,0,1,2,0,4,1,0,2,2,0,0,0,5,4,0,0,0,0,1,2,5,0,3,0,3,4,4,0,1,0,1,1,2,0,0,1,0,3,0,0,4,2,0,2,0,0,0,0,0,1,2,1,1,0,0,5,4,2,0,0,0,0,2,0,0,4,2,0,1,4,0,2,0,0,1,1,0,2,1,0,1,2,3
"111",33.9290616765031,0,0,0,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,5,0,0,1,2,0,0,0,5,0,0,0,0,1,0,0,5,0,0,1,0,4,0,0,0,0,0,2,3,2,0,0,1,0,0,5,2,0,1,0,0,0,4,0,2,0,1,0,1,1,4,0,0,2,0,5,0,0,4,2,0,3,0,4,4,0,0,0,0,0,0,0,4,2,0,0,0,1,4,0,1,0
"112",34.3875224631213,1,0,2,2,0,0,0,2,0,4,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,1,1,0,3,2,5,1,5,0,1,0,0,0,0,0,1,0,2,1,0,0,5,0,0,0,0,0,0,1,1,1,2,2,0,0,5,0,0,0,0,0,0,1,4,0,2,0,0,0,5,1,0,0,2,0,2,1,2,1,3,1,0,0,1,2,2,0,1,1,1
"113",41.219889187033,0,0,1,0,0,0,2,0,0,2,3,5,0,1,5,0,0,0,2,0,0,0,0,0,0,5,4,0,0,0,0,2,0,0,0,4,0,0,0,0,5,1,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2,3,1,0,0,4,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0
"114",5.17507526261107,0,1,0,1,0,0,2,1,0,0,1,1,0,0,4,0,1,0,0,2,0,2,5,2,4,0,1,0,0,0,1,0,0,0,5,0,1,0,0,2,0,0,0,4,2,3,1,0,0,0,0,1,1,0,0,0,1,1,2,0,1,0,0,5,0,0,1,0,0,2,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,1,0,1,0,0,1,4,0,0,0,5,4,0,1
"115",62.9511099298438,0,2,0,0,2,4,3,0,1,1,5,1,0,5,0,1,1,2,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,1,0,2,0,1,0,5,2,0,1,3,1,2,5,0,1,1,0,2,0,0,1,5,0,0,5,0,0,0,3,0,0,0,0,4,3,0,2,0,3,5,0,1,4,1,0,0,3,0,0,0,5,1,0,0,0,0,0,5
"116",24.0366134100323,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,5,0,1,2,1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,1,4,0,1,5,2,0,0,3,2,3,0,0,0,0,3,2,0,2,3,0,0,5,0,0,3,3,1,2,0,1,0,1,0,2,0,1,1,2,0,0,0,1,0,2,2,5,0,1,0,0,0,0,0,0,0,0,0,1
"117",21.8972853199748,0,1,0,2,1,1,0,3,0,0,0,0,4,0,0,2,3,1,3,0,0,0,0,4,3,3,3,1,0,5,2,1,0,0,0,3,0,0,2,1,1,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,3,4,1,2,0,2,0,4,5,1,0,1,0,4,3,0,2,3,0,1,0,0,0,0,2,2,0,0,4,0,1,0,2,0,0,0,0,1,0,1,1,2,1,0
"118",58.1542930394436,0,0,4,1,0,1,0,0,1,4,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0,3,0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,2,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,3,0,5,0,1,0,1,0,0,2,0,0,0,0,1,5,0,0,0,0,0,1,0,2
"119",43.1230302879981,0,2,1,0,0,0,0,0,2,0,5,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,1,1,0,1,3,1,0,2,4,0,0,3,0,1,2,2,0,0,1,0,0,0,1,0,0,4,2,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,1
"120",37.0373475663355,1,1,4,2,0,0,0,0,0,1,0,0,1,5,2,1,2,0,1,4,0,0,2,1,2,5,0,0,0,5,0,1,3,1,0,0,0,0,3,2,0,4,1,0,0,0,0,0,5,1,0,0,4,0,0,1,0,0,0,5,0,3,1,0,0,0,0,0,1,3,0,0,0,0,2,0,1,0,0,0,0,0,4,2,0,4,1,1,0,1,1,0,1,3,2,0,0,0,0,2
"121",38.4420233913619,4,0,0,0,0,0,0,0,0,1,0,4,0,3,0,0,0,2,5,0,2,3,4,4,2,0,1,0,2,0,0,1,3,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,0,0,0,0,0,0,2,1,0,0,0,0,1,4,5,0,0,0,1,2,0,0,1,2,0,4,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,2,1,0
"122",32.8601973680594,0,1,1,0,1,2,2,0,3,0,0,2,3,0,4,0,2,2,0,0,0,0,1,4,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5,0,3,4,0,2,0,1,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,3,0,1,3,2,2,1,1,0
"123",23.2935136180467,1,0,5,0,0,1,0,0,0,4,1,1,1,4,0,0,0,0,4,0,0,1,5,0,0,2,3,0,0,0,0,2,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,2,0,1,0,0,1,1,2,0,3,0,1,0,0,0,0,0,5,1,3,1,0,0,0,0,0,2,3,0,3
"124",41.8001600768214,0,3,0,5,0,0,0,0,0,2,1,0,0,3,1,0,4,1,0,1,0,2,2,0,0,1,0,2,0,0,0,0,0,0,3,0,0,3,2,0,2,0,1,0,2,0,0,4,1,5,2,0,0,2,0,3,0,1,0,3,0,2,3,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,5,0,1,0,1,5,1,2,1,2,1,1,2,1,0,3,0,1,5
"125",43.270018499884,0,0,1,0,2,1,1,1,0,1,4,2,2,2,0,1,0,0,1,0,1,1,0,1,1,0,2,0,2,3,0,0,0,1,2,2,5,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,5,5,0,0,0,5,1,0,1,0,0,0,0,1,0,3,3,0,0,2,0,0,1,0,4,0,1,0,0,2,0,0,1,0,4,0,0,0,2,1,1,0,0,0,0,2,0,1
"126",64.299555106622,1,0,0,0,0,2,2,0,5,2,3,3,3,4,0,5,0,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,3,0,1,0,0,2,1,1,1,0,0,2,1,0,0,2,2,0,0,3,0,0,1,0,1,0,0,0,0,2,3,3,1,1,0,2,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,2,0,0,2
"127",42.8897035499659,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,2,1,1,4,0,0,0,0,1,4,0,5,0,1,3,1,4,0,1,2,0,0,1,0,1,0,0,0,4,1,4,0,2,0,0,4,0,0,1,5,5,0,0,4,4,0,2,3,0,0,1,1,0,0,0,1,0,0,0,0,2
"128",43.4838781213501,0,1,0,4,1,0,0,0,1,0,1,0,2,0,5,0,1,0,1,0,1,0,1,0,3,0,1,2,0,0,0,1,0,1,0,4,0,1,0,0,4,4,0,0,0,0,4,1,4,0,1,0,2,0,0,0,0,2,0,0,0,2,4,2,4,0,1,1,1,0,4,0,4,2,0,3,1,0,0,1,0,0,0,2,0,2,0,0,2,5,1,0,0,1,0,0,0,0,2,0
"129",66.0819483726518,0,2,0,3,0,0,0,0,2,0,5,0,5,0,0,0,0,0,4,3,4,0,0,1,2,1,0,0,0,0,4,1,0,2,4,1,1,2,0,4,1,0,3,0,0,1,2,1,2,0,5,0,0,0,0,2,0,2,1,4,0,0,0,0,5,0,2,1,3,1,4,1,1,0,3,0,1,0,2,0,0,0,0,0,4,0,2,0,0,5,1,2,1,0,2,0,1,0,1,3
"130",38.4506342989703,2,1,0,4,0,4,0,0,0,2,0,4,1,3,2,1,5,1,4,0,0,4,0,0,3,2,0,0,1,0,0,0,0,0,2,2,0,2,0,0,2,3,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,2,2,1,0,2,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,1,2,0,0,1,0,2,0,2,0,0,0,1,1,2,0,0,0,2,0
